latitude,longitude,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating,time_since_first_review,time_since_last_review,host_days_active,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
38.7001,-9.22778,3,81.0,3,60,2,65,68,29,0,4.79,4.69,6,1.34,1.0,0,1,1,1,1520.0,48.0,3891.0,1,0,0,0
38.69984,-9.22837,4,98.0,3,90,5,75,67,21,1,4.91,4.84,6,1.31,2.0,0,1,1,1,1530.0,23.0,3891.0,1,0,0,0
38.71589,-9.13299,4,125.0,1,1125,3,289,46,7,1,4.33,4.33,292,0.89,1.0,1,1,0,0,1555.0,21.0,3613.0,1,0,0,0
39.27954,-9.24641,4,62.0,4,21,5,155,75,17,2,4.89,4.64,1,1.5,1.0,0,1,1,1,1501.0,18.0,2728.0,1,0,0,0
38.69534,-9.29889,6,130.0,7,120,0,250,32,15,1,4.97,4.81,1,0.64,3.5,1,1,0,1,1505.0,12.0,2848.0,1,0,0,0
38.71079,-9.15104,6,200.0,2,1125,0,0,2,0,0,4.5,4.5,13,0.05,1.0,1,1,0,0,1129.0,987.0,3152.0,1,0,0,0
38.79992,-9.38043,5,97.0,2,14,13,73,107,32,4,4.78,4.7,1,2.09,1.0,0,1,1,1,1536.0,16.0,1556.0,1,0,0,0
38.70816,-9.1555,4,80.0,4,18,0,0,58,22,3,4.91,4.9,1,1.13,1.0,0,1,0,1,1541.0,13.0,1556.0,1,0,0,0
38.71071,-9.13202,4,200.0,4,20,0,0,24,7,3,4.96,5.0,1,0.48,1.0,0,1,0,0,1491.0,16.0,1555.0,1,0,0,0
38.71599,-9.14373,8,98.0,1,1125,0,1,113,0,0,4.77,4.85,9,2.19,2.5,1,1,0,1,1547.0,702.0,1568.0,1,0,0,0
38.82604,-9.46869,4,92.0,3,1125,10,340,103,32,4,4.95,4.91,1,2.06,1.0,0,1,1,0,1498.0,5.0,1557.0,1,0,0,0
38.71625,-9.15124,4,138.0,3,730,0,0,61,11,0,4.9,4.95,14,1.2,2.0,1,1,1,1,1524.0,106.0,3983.0,1,0,0,0
38.89187,-9.32169,4,81.0,1,20,2,71,171,54,4,4.8,4.68,1,3.36,1.0,0,1,1,0,1529.0,18.0,1574.0,1,0,0,0
39.26868,-9.33376,4,69.0,7,62,17,273,2,0,0,5.0,5.0,40,0.04,1.0,0,1,0,0,1503.0,393.0,3883.0,0,0,1,0
38.70227,-9.20192,6,193.0,3,1125,16,92,111,15,1,4.85,4.81,1,2.18,1.0,0,1,0,1,1525.0,14.0,1545.0,1,0,0,0
38.71324,-9.12564,6,160.0,2,1124,2,294,210,68,4,4.64,4.82,27,4.08,1.0,0,1,1,1,1543.0,6.0,2302.0,1,0,0,0
38.7162,-9.15111,2,137.0,3,730,0,2,144,37,0,4.87,4.94,14,2.82,1.0,1,1,0,1,1529.0,36.0,3983.0,1,0,0,0
38.989909553102365,-9.404863179548313,2,30.0,3,30,18,168,13,1,0,5.0,4.69,3,0.26,2.0,0,1,1,1,1503.0,358.0,2470.0,0,0,1,0
38.73993,-9.12458,6,150.0,1,1125,16,195,12,0,0,4.67,4.42,1,0.24,2.0,0,1,0,0,1530.0,1079.0,1555.0,1,0,0,0
38.70429,-9.16706,4,66.0,4,45,3,274,58,8,1,4.81,4.67,1,1.13,1.0,0,1,1,0,1539.0,19.0,1556.0,1,0,0,0
38.94879,-9.38326,6,73.0,5,1125,1,43,5,1,0,4.6,4.2,1,0.14,1.5,0,1,1,0,1109.0,349.0,1549.0,1,0,0,0
39.17541,-9.18323,4,48.0,3,1125,0,0,61,19,0,4.93,4.75,1,1.21,1.0,0,1,1,1,1510.0,49.0,2350.0,1,0,0,0
38.69463,-9.36967,2,50.0,2,120,0,59,26,0,0,4.69,4.88,1,0.51,1.0,0,0,1,1,1522.0,471.0,2694.0,1,0,0,0
38.71577,-9.13254,4,120.0,2,1125,2,134,6,0,0,4.33,4.67,22,0.12,2.0,0,1,1,1,1524.0,376.0,1862.0,1,0,0,0
38.83142,-9.46599,3,85.0,2,1125,0,1,2,0,0,5.0,4.5,2,0.04,1.0,0,1,0,1,1483.0,1438.0,1846.0,1,0,0,0
38.81071,-9.47533,4,95.0,4,1125,5,275,65,22,2,5.0,4.95,2,1.54,1.0,0,1,1,1,1263.0,9.0,2251.0,1,0,0,0
38.7098,-9.14972,2,102.0,1,300,17,352,8,6,1,4.13,4.75,10,0.16,2.0,1,1,0,0,1498.0,13.0,2278.0,0,0,1,0
38.72901,-9.13019,4,105.0,5,1125,0,42,14,0,0,4.69,4.69,1,0.27,1.0,0,1,1,0,1527.0,1113.0,2149.0,1,0,0,0
38.7085,-9.13462,3,130.0,3,1125,1,289,137,56,6,4.9,4.99,24,2.67,1.0,1,0,1,1,1541.0,2.0,2805.0,1,0,0,0
38.96245,-9.41575,4,131.0,5,28,9,72,8,6,1,4.75,4.88,19,0.16,2.0,0,1,0,1,1515.0,27.0,3676.0,1,0,0,0
38.71178,-9.13372,4,200.0,3,1125,4,299,130,46,2,4.96,4.98,2,2.58,2.0,0,1,0,1,1510.0,19.0,1955.0,1,0,0,0
38.702927,-9.196393,4,59.0,2,1125,0,198,98,40,5,4.91,4.67,1,1.91,1.0,0,1,0,1,1540.0,10.0,3375.0,1,0,0,0
38.70682,-9.14765,4,125.0,2,1125,0,98,178,52,4,4.86,5.0,16,3.49,1.0,1,1,0,1,1528.0,16.0,2359.0,1,0,0,0
38.7019,-9.22948,2,77.0,3,60,5,33,65,27,1,4.92,4.82,6,1.28,1.0,0,1,1,1,1524.0,27.0,3891.0,1,0,0,0
38.71931,-9.12223,4,68.0,3,1125,1,269,96,10,1,4.73,4.54,1,1.88,1.0,0,1,0,1,1533.0,25.0,1543.0,1,0,0,0
38.71547,-9.15132,4,210.0,2,1125,14,164,88,37,2,4.59,4.84,1,1.73,1.0,1,1,0,1,1527.0,17.0,1549.0,1,0,0,0
38.71438,-9.14497,5,94.0,2,30,0,0,19,8,3,4.89,4.89,9,0.37,1.0,0,0,0,0,1522.0,23.0,1545.0,1,0,0,0
38.73064,-9.14826,2,105.0,4,1125,10,74,83,6,0,4.75,4.72,1,1.62,1.0,0,0,0,0,1535.0,98.0,1549.0,1,0,0,0
38.71148,-9.41402,4,100.0,4,15,9,133,41,15,0,4.88,4.56,1,0.82,1.0,0,1,1,0,1497.0,39.0,1579.0,1,0,0,0
38.71647,-9.13033,2,141.0,1,365,21,190,17,3,0,4.82,4.94,6,0.35,1.0,0,1,1,1,1449.0,242.0,2245.0,0,0,1,0
38.73779,-9.16123,6,109.0,2,1122,8,45,61,10,3,4.59,4.77,1,1.23,4.5,0,1,1,1,1489.0,4.0,2710.0,1,0,0,0
39.00588,-9.41766,4,120.0,5,30,0,0,6,1,0,5.0,5.0,13,0.12,3.0,1,1,0,1,1452.0,31.0,2866.0,1,0,0,0
39.00588,-9.41766,3,110.0,5,30,0,1,9,1,0,5.0,5.0,13,0.19,1.0,1,1,0,1,1416.0,360.0,2866.0,1,0,0,0
39.00588,-9.41766,3,100.0,3,30,0,0,2,0,0,5.0,5.0,13,0.04,1.0,1,1,0,1,1467.0,1452.0,2866.0,1,0,0,0
38.72138,-9.13336,4,171.0,3,1125,18,89,40,17,4,4.7,4.88,1,0.84,1.0,1,0,0,1,1430.0,6.0,1542.0,1,0,0,0
39.00588,-9.41766,2,98.0,3,1125,0,0,5,1,0,4.8,4.6,13,0.1,1.0,1,1,0,1,1487.0,35.0,2866.0,1,0,0,0
38.71542,-9.12814,2,82.0,2,30,8,242,178,24,2,4.88,4.78,1,3.47,1.0,0,1,1,0,1536.0,4.0,1696.0,1,0,0,0
38.71623,-9.14655,2,65.0,5,60,0,10,68,2,0,4.96,4.94,3,1.34,1.0,0,1,0,0,1524.0,33.0,1542.0,1,0,0,0
39.26988,-9.33296,8,170.0,2,30,13,339,6,6,1,4.83,4.83,4,1.18,2.5,0,1,1,1,151.0,24.0,3081.0,1,0,0,0
38.68171,-9.32684,2,51.0,3,1125,6,264,55,18,1,4.93,4.82,1,1.14,1.0,0,1,1,0,1452.0,9.0,2227.0,0,0,1,0
38.97142,-9.41659,4,99.0,4,1125,0,298,16,0,0,4.94,4.69,1,0.32,1.0,0,1,0,1,1522.0,1104.0,3328.0,1,0,0,0
38.70329,-9.16528,2,80.0,2,150,26,266,99,26,2,4.07,4.52,7,1.95,2.5,0,0,0,1,1524.0,24.0,1553.0,0,0,1,0
38.70349,-9.16565,2,76.0,2,120,20,260,110,13,2,4.42,4.55,7,2.15,2.5,0,0,0,1,1532.0,24.0,1553.0,0,0,1,0
38.691395,-9.422732,2,125.0,1,1125,0,30,3,3,2,5.0,5.0,1,2.5,1.0,1,1,1,0,35.0,14.0,2403.0,0,0,1,0
38.71583,-9.12956,6,203.0,1,365,1,314,112,39,0,4.68,4.82,1,2.19,2.0,0,1,0,1,1531.0,32.0,1541.0,1,0,0,0
38.70145,-9.37027,2,45.0,7,1125,12,347,3,3,2,4.67,5.0,3,2.57,3.0,0,1,0,0,35.0,15.0,2264.0,0,0,1,0
38.72018,-9.12199,3,120.0,2,30,12,122,61,12,4,4.61,4.43,6,1.2,1.0,0,1,1,1,1530.0,8.0,2830.0,1,0,0,0
38.72107,-9.1282,5,86.0,2,1125,1,40,292,95,12,4.74,4.63,1,5.7,1.0,0,1,1,1,1535.0,1.0,1628.0,1,0,0,0
38.72494,-9.11632,2,50.0,1,15,1,92,123,32,4,4.69,4.44,2,2.41,1.0,0,1,1,1,1528.0,8.0,1541.0,0,0,1,0
38.69964,-9.42631,8,150.0,1,1125,5,47,101,27,2,4.42,4.56,8,1.99,2.0,0,1,1,0,1524.0,16.0,2052.0,1,0,0,0
38.70845,-9.13575,2,161.0,1,1125,4,320,33,8,0,4.73,5.0,41,0.68,1.0,1,1,0,1,1447.0,51.0,2661.0,1,0,0,0
38.72722,-9.13189,4,146.0,3,90,5,92,28,1,1,4.86,4.82,1,0.55,1.0,0,1,0,1,1539.0,8.0,3493.0,1,0,0,0
38.70595,-9.42946,2,115.0,3,1125,7,330,10,2,0,4.5,4.6,1,0.2,1.0,1,1,0,1,1508.0,51.0,2415.0,1,0,0,0
38.75356,-9.11247,1,55.0,1,8,1,308,2,2,0,5.0,3.5,1,0.32,1.0,0,1,0,0,189.0,39.0,2294.0,0,0,1,0
38.70711,-9.38581,5,130.0,3,1125,10,245,60,13,1,4.65,4.27,11,1.18,2.0,0,1,1,1,1529.0,8.0,3308.0,1,0,0,0
38.71236,-9.12508,4,85.0,2,1125,1,1,82,18,2,4.52,4.89,15,1.6,1.0,0,1,0,0,1541.0,16.0,3038.0,1,0,0,0
38.71589,-9.14139,4,150.0,3,1125,1,61,99,34,6,4.8,5.0,8,2.02,2.0,1,1,0,1,1468.0,9.0,1688.0,1,0,0,0
38.7887,-9.45645,4,106.0,2,15,28,290,39,15,3,4.92,4.95,2,0.87,1.5,0,0,0,1,1352.0,4.0,1613.0,1,0,0,0
38.96846,-9.41382,6,130.0,5,30,5,212,37,14,1,4.89,4.73,1,0.73,3.0,0,0,0,0,1516.0,21.0,1541.0,1,0,0,0
38.71391,-9.13511,2,46.0,4,1125,3,7,128,27,4,4.88,4.9,1,2.51,1.0,0,1,1,0,1529.0,9.0,2202.0,1,0,0,0
38.712891,-9.127498,4,92.0,3,45,1,312,135,42,1,4.99,4.91,1,2.87,1.0,0,1,1,1,1408.0,20.0,1541.0,1,0,0,0
38.71376,-9.12732,6,136.0,2,61,2,298,127,45,2,4.65,4.83,9,2.5,1.0,0,1,0,1,1524.0,7.0,2066.0,1,0,0,0
38.71263,-9.12703,4,80.0,1,365,1,315,52,5,1,4.56,4.83,11,1.01,1.0,0,1,0,1,1540.0,3.0,3739.0,1,0,0,0
38.75576,-9.09396,2,66.0,1,7,6,149,207,79,11,4.93,4.86,1,4.06,0.5,0,1,1,1,1530.0,10.0,1582.0,1,0,0,0
38.70944,-9.15336,4,150.0,2,1125,5,79,3,1,0,5.0,5.0,1,0.13,1.0,0,1,0,1,687.0,288.0,3157.0,1,0,0,0
39.22806,-9.3346,2,189.0,1,365,0,0,1,0,0,5.0,5.0,4,0.03,1.0,1,1,0,1,1145.0,1145.0,1552.0,0,1,0,0
38.71634,-9.13036,1,141.0,1,365,17,186,38,1,0,4.73,4.81,6,0.75,1.0,0,1,1,1,1519.0,312.0,2245.0,0,0,1,0
38.71063,-9.15011,2,60.0,2,90,0,197,64,18,4,4.45,4.86,2,1.25,1.0,0,1,0,0,1537.0,16.0,1548.0,1,0,0,0
38.70929,-9.14797,2,63.0,1,365,2,257,11,6,0,4.55,4.91,6,0.22,1.0,0,0,1,0,1496.0,32.0,1760.0,0,0,1,0
38.70877,-9.1482,2,93.0,1,365,0,199,6,1,0,5.0,5.0,6,0.13,1.0,0,0,1,0,1438.0,151.0,1760.0,0,0,1,0
38.71577,-9.13254,3,51.0,1,1125,8,158,55,10,1,4.04,4.49,22,1.1,1.0,0,1,0,1,1501.0,22.0,1862.0,0,0,1,0
38.71577,-9.13254,2,37.0,2,1125,4,136,54,7,0,3.94,4.44,22,1.07,1.0,0,1,1,1,1516.0,55.0,1862.0,0,0,1,0
38.77414,-9.10477,4,35.0,3,1125,0,0,49,0,0,4.49,4.67,1,0.97,1.0,0,1,0,0,1511.0,926.0,1645.0,1,0,0,0
38.71103,-9.14864,3,70.0,2,1125,0,197,47,5,2,4.68,4.91,2,0.92,1.0,0,1,0,0,1533.0,8.0,1548.0,1,0,0,0
38.71994,-9.12505,5,61.0,1,31,0,109,223,61,7,4.82,4.73,1,4.39,1.0,0,1,0,1,1523.0,8.0,3186.0,1,0,0,0
38.71261,-9.14404,6,151.0,2,1120,9,323,70,49,5,4.6,4.56,2,1.37,2.0,1,1,0,0,1528.0,2.0,1556.0,1,0,0,0
38.70161,-9.38595,4,65.0,1,1125,0,277,99,38,5,4.83,4.94,2,1.97,1.0,1,1,0,1,1507.0,3.0,1866.0,1,0,0,0
38.70828,-9.13781,4,177.0,1,1125,8,319,22,8,0,4.33,4.76,292,0.44,1.0,1,1,0,0,1500.0,125.0,3613.0,1,0,0,0
38.93339,-9.4126,4,100.0,3,1125,0,147,6,3,1,3.83,4.67,1,0.12,1.0,0,1,1,0,1494.0,25.0,1551.0,1,0,0,0
38.71162,-9.13001,2,43.0,1,1125,1,309,147,17,6,4.62,4.9,2,2.86,1.0,0,1,1,1,1543.0,5.0,4012.0,1,0,0,0
38.72679,-9.14665,4,121.0,1,1125,1,319,8,3,0,4.0,4.88,35,0.16,1.0,0,1,0,1,1524.0,147.0,1870.0,1,0,0,0
38.71357,-9.157325,4,179.0,2,1125,3,225,50,11,0,5.0,4.92,1,0.99,1.0,1,1,1,1,1513.0,32.0,3185.0,1,0,0,0
38.71514,-9.14545,2,90.0,4,1125,1,218,142,43,3,4.83,4.9,1,2.79,1.0,0,1,0,0,1526.0,3.0,1551.0,1,0,0,0
39.26806,-9.31146,4,45.0,2,30,29,179,59,10,1,4.73,4.54,1,1.17,1.0,0,1,1,0,1518.0,31.0,1547.0,1,0,0,0
38.72383,-9.13312,3,80.0,5,90,4,316,30,17,2,4.77,4.77,1,0.6,1.0,0,0,1,1,1498.0,17.0,1539.0,1,0,0,0
38.7096,-9.13379,4,196.0,3,1125,3,325,42,15,1,4.55,4.81,13,0.83,1.0,0,1,0,1,1515.0,27.0,3316.0,1,0,0,0
38.70882,-9.15664,2,40.0,4,90,4,4,108,9,1,4.87,4.95,1,2.12,1.0,0,0,0,1,1528.0,19.0,2996.0,0,0,1,0
38.72589,-9.1451,1,30.0,1,1125,0,136,106,50,10,4.81,4.75,5,2.07,2.0,0,1,1,1,1536.0,6.0,1563.0,0,0,1,0
38.71314,-9.1298,4,165.0,2,180,11,173,74,29,1,4.54,4.93,26,1.48,1.0,0,1,0,1,1494.0,5.0,3323.0,1,0,0,0
38.75363,-9.45781,4,127.0,1,1125,2,62,6,3,0,4.33,4.5,34,0.12,1.0,1,1,0,1,1494.0,71.0,3508.0,1,0,0,0
38.7239,-9.14457,1,34.0,1,1125,1,137,70,39,7,4.83,4.77,5,1.37,2.0,0,1,1,1,1536.0,3.0,1563.0,0,0,1,0
38.71733,-9.12428,1,30.0,2,1125,0,0,6,0,0,4.83,4.83,2,0.12,1.0,0,1,0,0,1526.0,1183.0,4101.0,0,0,1,0
38.72427,-9.14297,2,40.0,1,1125,1,137,104,38,7,4.85,4.67,5,2.03,2.0,1,1,1,1,1536.0,14.0,1563.0,0,0,1,0
38.71376,-9.15778,3,75.0,3,29,4,140,51,24,2,4.78,4.78,1,0.99,1.0,0,1,1,0,1543.0,20.0,1709.0,1,0,0,0
38.69743,-9.42085,4,99.0,3,30,7,315,112,33,4,4.67,4.77,2,2.19,1.0,0,1,1,1,1531.0,7.0,3576.0,1,0,0,0
38.70204,-9.22958,3,85.0,3,90,0,59,70,22,1,4.69,4.59,6,1.37,1.0,0,1,1,1,1527.0,27.0,3891.0,1,0,0,0
38.71277,-9.13246,4,51.0,1,1125,2,271,63,22,4,4.44,4.67,11,1.23,1.0,0,1,0,1,1537.0,3.0,3739.0,1,0,0,0
38.72559,-9.14609,5,100.0,1,365,0,247,52,14,3,4.56,4.71,11,1.02,1.0,1,1,0,1,1525.0,5.0,3739.0,1,0,0,0
38.72406,-9.1433,2,54.0,1,1125,3,139,91,19,2,4.85,4.73,5,1.78,1.0,1,1,1,1,1536.0,13.0,1563.0,0,0,1,0
38.70363,-9.17794,4,92.0,3,1125,0,86,21,8,1,4.95,4.81,1,0.42,1.0,1,1,1,1,1506.0,22.0,2688.0,1,0,0,0
38.71602,-9.1634,1,60.0,2,1125,10,209,41,3,1,4.44,4.68,1,0.83,1.0,0,1,0,1,1486.0,19.0,2367.0,0,0,1,0
38.7187,-9.11998,2,150.0,3,30,5,83,17,2,0,4.59,4.71,1,0.34,1.0,0,1,0,0,1507.0,163.0,1550.0,1,0,0,0
38.72374,-9.13128,2,45.0,3,1125,2,254,88,19,3,4.93,4.81,3,1.75,1.0,1,1,1,1,1510.0,10.0,2673.0,1,0,0,0
38.71935,-9.14265,6,177.0,2,1125,5,200,26,7,0,4.64,4.84,1,0.58,2.0,1,1,0,1,1351.0,69.0,2543.0,1,0,0,0
39.01205,-9.35777,6,114.0,4,29,0,197,2,0,0,4.5,4.0,8,0.04,1.5,0,1,1,0,1488.0,749.0,4090.0,1,0,0,0
38.70168,-9.28914,4,140.0,3,60,28,178,9,4,0,4.89,4.67,2,0.18,2.5,0,1,1,1,1508.0,34.0,3634.0,1,0,0,0
38.7235,-9.13384,5,50.0,8,1125,0,60,9,3,0,5.0,5.0,4,0.28,1.5,0,1,0,1,957.0,137.0,3317.0,1,0,0,0
38.70214,-9.18269,5,85.0,3,1125,1,273,97,20,2,4.74,4.64,6,1.91,2.0,1,1,0,1,1522.0,16.0,3006.0,1,0,0,0
38.70818,-9.42186,4,58.0,2,1125,3,244,82,21,0,4.81,4.52,8,1.61,1.0,0,1,1,1,1529.0,50.0,2141.0,1,0,0,0
38.72336,-9.14423,7,165.0,2,1125,0,170,68,27,2,5.0,4.64,5,1.37,2.0,1,1,0,1,1486.0,22.0,1535.0,1,0,0,0
38.69975,-9.42151,2,34.0,2,1125,0,286,115,33,2,4.71,4.88,1,2.29,1.0,0,1,0,0,1505.0,8.0,1584.0,0,0,1,0
38.71193,-9.33853,2,80.0,1,30,12,308,3,3,0,5.0,5.0,2,0.45,1.0,1,1,0,0,199.0,115.0,1570.0,0,0,1,0
38.71237,-9.1369,6,134.0,2,30,0,122,203,36,7,4.85,4.98,1,4.0,1.5,0,1,1,1,1523.0,3.0,1537.0,1,0,0,0
38.95413,-9.40558,4,70.0,3,1125,0,218,15,1,1,4.87,4.73,1,0.3,1.0,0,1,0,0,1502.0,15.0,3110.0,1,0,0,0
38.72494,-9.11632,2,50.0,1,15,5,129,77,29,2,4.87,4.49,2,1.51,1.0,0,1,1,1,1530.0,22.0,1541.0,0,0,1,0
39.045425,-9.388312,13,87.0,1,1124,30,365,7,5,3,3.71,3.57,1,0.19,1.0,0,1,0,1,1133.0,22.0,1874.0,1,0,0,0
38.71165,-9.12858,4,85.0,2,1125,5,326,93,47,5,4.68,4.83,6,1.83,1.0,0,1,0,1,1523.0,6.0,3422.0,1,0,0,0
38.72332,-9.1529,1,47.0,18,30,0,0,35,2,0,4.83,4.91,16,0.69,1.0,0,0,0,1,1526.0,36.0,2452.0,0,0,1,0
38.72451,-9.15346,1,48.0,28,35,0,0,36,1,0,4.86,4.86,16,0.71,1.0,0,0,0,1,1528.0,365.0,2452.0,0,0,1,0
38.70131,-9.19252,3,79.0,2,1125,6,115,73,8,2,4.81,4.55,1,1.44,1.0,0,1,0,1,1515.0,21.0,1546.0,1,0,0,0
38.72417,-9.16199,2,57.0,1,1125,0,269,95,61,5,4.86,4.63,6,2.03,2.0,0,1,0,0,1406.0,8.0,1536.0,0,0,1,0
38.7128,-9.13109,2,95.0,2,1125,2,316,190,54,2,4.65,4.84,28,3.72,1.0,0,1,0,1,1531.0,21.0,3006.0,1,0,0,0
38.69661,-9.43823,4,100.0,1,1125,0,0,1,0,0,3.0,5.0,16,0.04,2.5,0,1,0,1,781.0,781.0,2925.0,1,0,0,0
38.71483,-9.15213,2,90.0,2,330,6,304,20,19,4,4.65,4.95,2,0.52,1.0,0,1,1,0,1145.0,12.0,1546.0,1,0,0,0
38.71846,-9.12333,4,49.0,1,5,26,48,7,4,0,4.14,4.71,6,0.14,1.0,0,0,1,1,1469.0,33.0,2609.0,0,0,1,0
39.01189,-9.40348,2,100.0,5,331,3,331,4,1,1,5.0,5.0,4,0.1,1.0,0,0,0,1,1242.0,20.0,2378.0,1,0,0,0
38.70846790914074,-9.159305119048527,6,130.0,2,28,9,46,16,5,4,4.87,4.93,1,0.32,2.0,0,0,0,0,1500.0,2.0,3157.0,1,0,0,0
38.72553,-9.16337,2,57.0,1,1125,2,283,41,22,2,4.68,4.51,6,1.05,2.0,0,1,0,0,1169.0,23.0,1536.0,0,0,1,0
38.86654,-9.3132,2,34.0,4,10,1,280,125,29,2,4.95,4.56,2,2.63,1.0,0,1,1,0,1424.0,19.0,1916.0,1,0,0,0
38.82101,-9.45889,11,210.0,5,1125,0,0,8,3,0,4.75,4.75,1,0.21,3.0,0,1,1,1,1152.0,38.0,2272.0,1,0,0,0
38.68638,-9.30814,4,53.0,2,1125,3,24,30,8,1,4.9,4.72,1,0.6,1.0,1,1,0,0,1511.0,30.0,2346.0,1,0,0,0
38.71331,-9.15068,6,76.0,2,1125,3,336,27,19,1,4.52,4.63,2,0.66,2.0,1,1,1,1,1220.0,7.0,3223.0,1,0,0,0
38.73302,-9.11839,2,65.0,4,1125,18,258,15,10,5,4.73,4.27,1,0.3,1.0,0,1,1,1,1501.0,1.0,1749.0,0,0,1,0
38.73285,-9.36681,6,130.0,3,365,0,0,11,0,0,5.0,4.8,2,0.22,2.0,0,1,0,1,1515.0,752.0,2855.0,1,0,0,0
38.7161,-9.14157,2,114.0,1,1125,1,58,69,41,2,4.83,5.0,34,1.37,1.0,1,1,0,1,1513.0,20.0,2896.0,1,0,0,0
38.71397,-9.1446,2,32.0,2,1125,0,0,32,12,3,4.78,4.69,9,0.63,2.0,0,0,0,0,1520.0,23.0,1545.0,0,0,1,0
38.7161,-9.14157,4,118.0,1,1125,2,48,54,25,2,4.93,5.0,34,1.06,1.0,1,1,0,0,1527.0,15.0,2896.0,1,0,0,0
38.80639,-9.09614,2,60.0,10,1125,30,365,11,2,1,4.45,4.36,2,0.22,1.0,0,1,1,0,1522.0,13.0,2189.0,0,0,1,0
38.72631,-9.16268,2,57.0,1,1125,0,284,33,24,0,4.88,4.7,6,0.86,2.0,0,1,0,0,1154.0,82.0,1536.0,0,0,1,0
38.71012,-9.1348,4,159.0,1,1125,5,271,68,30,2,4.81,4.99,292,1.32,1.5,0,1,0,0,1541.0,17.0,3613.0,1,0,0,0
38.7062,-9.42816,4,167.0,2,1125,6,125,13,2,0,4.5,4.92,3,0.26,1.0,1,1,1,1,1520.0,193.0,1532.0,1,0,0,0
38.72355,-9.13032,6,116.0,3,120,3,280,93,20,1,4.94,4.64,1,1.86,2.0,1,1,0,0,1503.0,29.0,1535.0,1,0,0,0
38.72592,-9.12589,4,80.0,3,1125,0,0,2,0,0,5.0,5.0,2,0.04,1.0,1,1,0,1,1464.0,1406.0,3220.0,1,0,0,0
38.71397,-9.1446,2,32.0,2,1125,0,0,36,11,5,4.56,4.67,9,0.71,2.0,0,0,0,0,1524.0,14.0,1545.0,0,0,1,0
38.71397,-9.1446,2,32.0,2,1125,0,0,32,13,6,4.75,4.81,9,0.63,2.0,0,0,0,0,1522.0,17.0,1545.0,0,0,1,0
38.71397,-9.1446,2,32.0,2,1125,0,0,23,9,3,4.65,4.83,9,0.45,2.0,0,0,0,0,1522.0,14.0,1545.0,0,0,1,0
38.7535,-9.17775,4,60.0,2,60,0,0,49,2,0,4.35,4.57,2,0.96,1.0,0,1,0,0,1527.0,313.0,3090.0,1,0,0,0
38.71404,-9.14462,2,34.0,2,1125,0,0,29,9,5,4.34,4.34,9,0.57,2.0,0,0,0,0,1520.0,13.0,1545.0,0,0,1,0
38.71404,-9.14462,1,28.0,2,1125,0,0,38,11,1,4.58,4.79,9,0.75,2.0,0,0,0,0,1526.0,27.0,1545.0,0,0,1,0
38.70659,-9.42831,4,200.0,3,1125,12,89,13,0,0,4.62,4.31,3,0.26,1.0,1,1,1,1,1519.0,415.0,1532.0,1,0,0,0
38.72447,-9.16292,1,38.0,1,1125,0,245,45,21,1,4.73,4.6,6,0.89,2.0,0,1,0,0,1520.0,17.0,1536.0,0,0,1,0
38.72607,-9.1614,2,57.0,1,1125,2,213,68,47,3,4.66,4.34,6,1.36,2.0,0,1,0,0,1497.0,15.0,1536.0,0,0,1,0
38.72403,-9.1629,3,57.0,1,1125,1,268,65,49,6,4.85,4.51,6,1.3,2.0,0,1,0,0,1497.0,3.0,1536.0,0,0,1,0
38.71486,-9.13185,4,122.0,3,1125,3,329,137,38,3,4.8,4.91,1,2.69,1.0,1,1,0,0,1525.0,16.0,1532.0,1,0,0,0
38.71866,-9.15627,2,42.0,15,1125,0,0,11,0,0,5.0,5.0,3,0.22,1.0,0,1,0,1,1517.0,1411.0,2253.0,0,0,1,0
38.71049,-9.13759,5,180.0,3,1125,4,287,128,57,6,4.92,4.98,24,2.55,1.0,1,1,0,1,1507.0,1.0,2805.0,1,0,0,0
38.74688,-9.22164,7,68.0,2,1125,6,243,66,9,0,4.52,4.09,1,1.29,1.0,0,1,1,1,1533.0,48.0,2151.0,1,0,0,0
38.965031,-9.417437,4,177.0,1,1125,26,361,37,27,5,4.46,4.84,5,1.57,1.5,0,1,0,0,704.0,10.0,3192.0,1,0,0,0
38.71483,-9.15101,9,201.0,3,1125,6,321,36,18,1,4.47,4.86,1,0.77,2.0,0,1,0,0,1395.0,22.0,1546.0,1,0,0,0
38.70376,-9.17818,5,88.0,3,180,3,230,30,14,0,4.37,4.73,11,0.61,1.0,1,1,0,0,1480.0,43.0,4033.0,1,0,0,0
39.26664,-9.33347,2,60.0,1,1125,30,365,1,0,0,5.0,5.0,6,0.02,1.0,0,1,0,1,1466.0,1466.0,1546.0,0,0,1,0
38.70533,-9.16537,2,80.0,2,120,22,262,137,20,1,4.39,4.57,7,2.69,2.5,1,0,0,1,1529.0,19.0,1553.0,0,0,1,0
39.2667,-9.33172,2,60.0,1,1125,29,364,1,0,0,4.0,5.0,6,0.02,1.0,0,1,0,1,1511.0,1511.0,1546.0,0,0,1,0
