host_since,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating
2018-07-25,Arroios,38.72743,-9.13118,Entire home/apt,6,125.0,3,1125,0,148,46,17,3,2018-08-15,2022-09-04,4.83,4.65,1,0.92,1.0,0,1,0,1
2018-07-19,Santa Maria Maior,38.71244,-9.13512,Entire home/apt,6,176.0,2,1125,19,354,110,37,4,2018-11-24,2022-09-06,4.77,4.86,6,2.37,1.0,1,1,0,1
2012-02-15,Misericrdia,38.71491,-9.15385,Entire home/apt,4,141.0,2,545,10,333,24,19,5,2019-02-12,2022-09-07,4.25,4.75,199,0.55,1.0,0,1,0,0
2018-07-19,Santa Maria Maior,38.71279,-9.1351,Entire home/apt,6,188.0,2,365,13,343,66,4,1,2018-11-19,2022-08-24,4.74,4.91,6,1.42,1.0,0,1,0,1
2014-09-28,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80081,-9.38315,Entire home/apt,5,110.0,2,28,5,155,90,29,2,2018-08-28,2022-08-29,4.74,4.9,4,1.83,2.0,0,0,0,1
2018-07-19,Santa Maria Maior,38.71413,-9.13507,Entire home/apt,2,143.0,2,1125,19,354,68,9,2,2019-01-03,2022-08-29,4.43,4.81,6,1.51,1.0,0,1,1,1
2018-07-19,Santa Maria Maior,38.71247,-9.13503,Entire home/apt,4,163.0,2,1125,13,348,69,28,5,2019-05-06,2022-08-29,4.55,4.83,6,1.69,2.0,0,1,1,1
2018-07-19,Santa Maria Maior,38.71286,-9.1351,Entire home/apt,4,167.0,2,1125,13,342,55,11,2,2018-12-09,2022-09-02,4.47,4.85,6,1.2,1.0,0,1,1,1
2017-05-29,Misericrdia,38.71227,-9.14567,Entire home/apt,5,120.0,1,1125,0,237,195,57,4,2018-07-29,2022-08-30,4.6,4.92,3,3.88,1.0,0,1,0,1
2015-11-15,Santa Maria Maior,38.71011,-9.13568,Entire home/apt,6,192.0,15,1125,0,0,5,0,0,2018-07-21,2020-01-18,4.8,5.0,12,0.1,1.0,0,1,0,1
2014-12-30,Misericrdia,38.70978,-9.14701,Entire home/apt,5,177.0,2,60,9,344,43,19,1,2018-08-31,2022-08-30,4.67,4.93,40,0.87,2.0,0,1,0,0
2017-12-11,Arroios,38.73155,-9.13421,Entire home/apt,4,115.0,2,1125,4,336,21,18,3,2019-11-13,2022-08-29,4.57,4.67,1,0.61,1.0,0,1,1,1
2017-07-13,Beato,38.73548,-9.122,Entire home/apt,4,174.0,1,365,26,74,17,7,1,2018-08-14,2022-09-10,4.24,3.88,14,0.34,1.0,0,1,1,1
2018-01-20,Arroios,38.7163,-9.13922,Entire home/apt,2,77.0,2,1125,7,39,97,31,2,2018-08-05,2022-09-06,4.56,4.77,38,1.94,1.0,1,1,0,1
2018-07-24,Cascais e Estoril,38.69718,-9.36889,Private room,2,30.0,1,1125,0,36,15,0,0,2018-09-09,2020-08-16,5.0,5.0,2,0.31,1.0,0,1,1,0
2013-08-24,Santa Maria Maior,38.710926,-9.140395,Entire home/apt,5,173.0,2,1125,3,285,98,31,4,2018-08-21,2022-09-12,4.87,4.97,11,1.98,1.0,0,1,0,1
2011-02-11,Santa Maria Maior,38.70979,-9.13319,Entire home/apt,2,146.0,3,6,4,15,217,67,3,2018-08-08,2022-09-05,4.98,4.96,8,4.34,1.0,0,1,0,1
2014-07-04,Avenidas Novas,38.74168,-9.14538,Private room,2,78.0,1,1125,23,358,23,12,1,2019-06-12,2022-08-15,4.7,4.87,46,0.58,2.0,0,1,0,1
2014-07-04,Avenidas Novas,38.74148,-9.14533,Private room,2,83.0,1,1125,20,355,26,21,1,2018-09-16,2022-08-24,4.62,4.54,46,0.53,1.0,0,1,1,1
2018-06-14,Estrela,38.70541,-9.16659,Private room,2,79.0,2,120,26,266,141,27,4,2018-09-04,2022-08-24,4.22,4.54,7,2.87,2.5,1,0,0,1
2012-08-21,Ericeira,38.9609,-9.41606,Entire home/apt,4,130.0,5,28,6,341,27,10,0,2018-07-28,2022-07-18,4.85,5.0,19,0.54,2.0,0,1,0,1
2014-07-04,Avenidas Novas,38.74155,-9.1444,Hotel room,2,79.0,1,1125,14,349,18,16,2,2019-06-01,2022-09-01,4.72,4.78,46,0.45,2.0,0,1,1,1
2016-03-28,Alcntara,38.70272,-9.18072,Entire home/apt,6,120.0,3,20,0,197,8,3,0,2018-08-17,2022-08-12,4.88,5.0,1,0.16,1.0,0,1,1,0
2014-01-13,Areeiro,38.743637,-9.138533,Private room,2,35.0,15,1120,12,318,4,0,0,2020-07-11,2021-02-17,4.75,5.0,5,0.15,2.0,0,0,0,1
2016-08-09,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.77142,-9.3582,Entire home/apt,4,63.0,3,1125,14,254,45,12,3,2018-09-07,2022-09-11,4.62,4.42,3,0.92,1.0,0,1,1,1
2014-09-06,Misericrdia,38.71296,-9.14382,Entire home/apt,4,158.0,2,1125,0,311,241,82,1,2018-08-04,2022-08-31,4.44,4.61,28,4.81,1.0,0,1,0,1
2018-07-13,Ericeira,38.96133,-9.4164,Entire home/apt,4,145.0,3,15,0,304,1,0,0,2021-08-18,2021-08-18,5.0,5.0,1,0.08,1.0,0,1,0,0
2013-04-10,Estrela,38.71129,-9.15605,Entire home/apt,4,171.0,3,30,1,230,14,9,0,2018-07-23,2022-07-16,4.79,4.93,6,0.28,1.0,0,1,0,1
2018-07-26,Ericeira,38.96862,-9.41887,Entire home/apt,6,105.0,4,30,1,4,26,15,1,2018-08-12,2022-08-20,4.88,4.96,1,0.52,1.0,0,1,0,0
2016-08-12,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79319,-9.37597,Entire home/apt,3,135.0,2,1125,6,326,144,59,6,2018-10-06,2022-09-11,4.93,4.96,1,3.0,1.0,1,1,0,1
2014-07-16,Santa Maria Maior,38.71083,-9.12904,Entire home/apt,2,65.0,2,30,0,222,70,22,5,2018-09-16,2022-09-07,4.77,4.84,2,1.44,1.0,0,1,1,1
2012-10-23,Avenidas Novas,38.73733,-9.1512,Entire home/apt,4,131.0,1,1125,0,251,20,13,1,2019-01-04,2022-08-15,4.6,4.85,292,0.44,1.0,0,1,0,0
2018-07-26,Cascais e Estoril,38.70532,-9.43139,Entire home/apt,2,70.0,2,31,2,193,97,32,6,2018-10-15,2022-09-13,4.89,4.42,4,2.03,1.0,1,1,0,1
2018-07-14,Cascais e Estoril,38.70319,-9.43453,Entire home/apt,3,125.0,3,1125,10,338,12,5,2,2018-08-07,2022-09-08,4.92,4.42,1,0.24,1.0,0,1,1,1
2013-03-06,Ajuda,38.70223,-9.20206,Entire home/apt,2,50.0,5,1125,1,8,13,6,0,2018-10-20,2022-06-21,4.85,4.85,1,0.27,1.0,0,0,0,1
2016-08-26,So Vicente,38.7146,-9.12866,Entire home/apt,4,200.0,2,30,0,0,27,0,0,2018-07-29,2020-03-15,5.0,5.0,2,0.54,2.0,1,1,0,1
2016-11-29,Santa Maria Maior,38.71215,-9.12881,Entire home/apt,2,55.0,2,1125,2,268,144,64,6,2018-07-29,2022-09-10,4.7,4.9,15,2.86,1.0,0,0,1,0
2018-07-16,Ericeira,38.97025,-9.40229,Private room,2,75.0,2,15,9,9,3,0,0,2018-09-01,2020-10-07,5.0,4.67,9,0.06,1.0,0,0,1,0
2018-07-16,Ericeira,38.97015,-9.4041,Private room,3,78.0,2,15,7,7,21,2,0,2018-08-06,2022-06-16,4.86,4.62,9,0.42,1.0,0,0,0,0
2018-07-21,Cascais e Estoril,38.71109,-9.40501,Entire home/apt,3,103.0,4,17,13,28,28,8,3,2018-08-11,2022-09-13,4.93,4.79,1,0.56,1.0,0,1,1,0
2018-07-02,Santo Antnio,38.72338,-9.14295,Entire home/apt,7,157.0,2,1125,0,254,11,7,3,2018-07-30,2022-09-10,4.91,5.0,5,0.22,2.0,1,1,0,1
2018-07-22,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68718,-9.31476,Entire home/apt,6,140.0,3,1125,7,298,26,3,2,2018-08-08,2022-09-01,4.96,4.92,1,0.52,1.0,0,1,0,0
2018-01-16,So Vicente,38.71398,-9.12945,Entire home/apt,4,115.0,1,1125,0,317,1,1,0,2021-10-15,2021-10-15,3.0,3.0,4,0.09,1.0,1,1,0,0
2018-07-22,Arroios,38.71566,-9.13781,Entire home/apt,2,55.0,3,5,2,18,92,25,4,2018-07-29,2022-09-05,4.92,4.84,1,1.83,1.0,0,1,1,1
2018-07-15,Penha de Frana,38.72703,-9.12535,Entire home/apt,4,81.0,3,30,2,131,58,22,5,2018-08-11,2022-09-12,4.97,4.79,1,1.16,1.0,0,1,0,0
2014-04-10,Estrela,38.71163,-9.16039,Entire home/apt,3,59.0,2,650,0,96,35,7,0,2018-08-09,2022-02-28,4.6,4.97,2,0.7,1.0,0,1,1,0
2018-06-14,Estrela,38.70331,-9.16684,Private room,2,80.0,2,120,14,260,108,29,2,2018-08-06,2022-08-18,4.2,4.41,7,2.16,2.5,1,0,0,1
2010-09-10,Santo Isidoro,39.00894,-9.38804,Entire home/apt,4,61.0,3,180,26,350,51,9,4,2018-07-31,2022-09-03,4.9,4.65,2,1.02,1.0,1,0,1,1
2017-04-24,Mafra,38.93263,-9.33332,Entire home/apt,4,110.0,4,365,24,308,21,7,2,2018-08-12,2022-09-08,4.95,4.62,15,0.42,2.0,0,1,0,1
2018-03-02,Santo Antnio,38.72365,-9.14439,Entire home/apt,4,65.0,7,60,1,201,51,13,1,2018-11-15,2022-09-02,4.82,4.82,1,1.09,1.0,0,1,0,1
2018-07-27,Cascais e Estoril,38.69649,-9.42173,Entire home/apt,4,150.0,3,120,3,291,63,25,0,2018-08-28,2022-08-13,4.9,4.97,1,1.28,2.0,0,1,1,1
2018-07-27,Alfragide,38.73803,-9.21868,Entire home/apt,6,75.0,6,1125,10,150,17,6,0,2018-08-10,2022-07-03,4.88,4.59,1,0.34,2.0,1,1,0,0
2018-05-24,Cascais e Estoril,38.70895,-9.38686,Entire home/apt,2,86.0,2,1125,0,48,11,0,0,2018-09-22,2020-03-12,4.18,4.64,2,0.23,1.0,0,1,1,0
2018-07-09,Ventosa,39.12058,-9.07475,Entire home/apt,11,150.0,1,1125,13,319,54,13,1,2018-08-03,2022-08-16,4.24,4.59,1,1.08,3.0,0,1,1,1
2016-03-27,So Vicente,38.71768,-9.13161,Entire home/apt,4,88.0,4,100,14,254,41,0,0,2018-08-20,2019-12-11,4.43,4.65,20,0.83,1.0,1,1,0,1
2015-12-20,Areeiro,38.74415,-9.13761,Private room,1,47.0,1,365,0,27,3,1,0,2019-05-13,2022-02-05,3.0,3.0,22,0.07,2.0,0,1,0,0
2016-04-15,So Joo das Lampas e Terrugem,38.87227,-9.43222,Entire home/apt,2,51.0,1,1125,7,334,160,56,2,2018-08-02,2022-08-27,4.64,4.72,2,3.19,1.0,0,0,0,1
2015-12-20,Areeiro,38.74332,-9.13746,Private room,1,50.0,1,365,0,27,6,0,0,2020-01-21,2021-09-01,4.67,4.67,22,0.19,2.0,0,0,0,0
2016-05-11,Campo de Ourique,38.71978,-9.16076,Entire home/apt,6,140.0,1,40,4,291,29,19,2,2019-01-01,2022-09-05,4.79,4.79,1,0.64,2.0,0,1,1,0
2016-02-01,Ericeira,38.96704,-9.41848,Entire home/apt,4,100.0,2,1125,5,315,29,19,2,2019-06-30,2022-08-23,4.97,5.0,6,0.74,2.0,0,1,1,0
2015-12-20,Areeiro,38.74432,-9.13748,Private room,2,50.0,1,365,0,27,4,1,0,2018-09-06,2021-09-21,4.25,5.0,22,0.08,2.0,0,1,0,0
2018-07-11,Penha de Frana,38.7284,-9.12481,Private room,2,35.0,4,1125,4,327,94,28,2,2018-08-04,2022-09-04,4.72,4.32,2,1.88,1.0,0,1,1,0
2015-12-20,Areeiro,38.743,-9.13784,Private room,2,52.0,1,365,0,27,7,1,0,2019-05-04,2022-02-06,4.71,5.0,22,0.17,2.0,0,0,0,0
2018-07-28,Santa Maria Maior,38.71492,-9.13291,Entire home/apt,4,146.0,2,28,9,344,72,22,2,2018-08-08,2022-08-24,4.72,4.51,1,1.44,1.0,0,1,1,1
2014-06-30,Misericrdia,38.70851,-9.15152,Entire home/apt,4,149.0,2,1125,8,343,52,5,3,2018-08-09,2022-08-29,4.71,4.9,37,1.04,1.0,0,1,1,0
2012-11-02,Campo de Ourique,38.71985,-9.16366,Entire home/apt,4,109.0,4,30,4,332,27,21,2,2018-09-10,2022-09-07,4.44,4.52,2,0.55,1.0,1,1,1,0
2018-02-19,Estrela,38.70961,-9.16102,Entire home/apt,5,80.0,2,366,0,232,104,25,2,2018-08-19,2022-08-28,4.61,4.78,2,2.1,1.0,0,1,1,1
2015-12-20,Areeiro,38.74442,-9.1375,Private room,2,52.0,1,365,0,27,5,3,0,2019-05-12,2021-12-30,4.6,5.0,22,0.12,2.0,0,0,0,0
2014-05-09,Misericrdia,38.70995,-9.14523,Entire home/apt,2,99.0,3,21,2,2,98,44,2,2018-08-17,2022-08-29,4.72,4.98,2,1.97,1.0,0,1,1,0
2014-07-05,So Vicente,38.72009,-9.1249,Entire home/apt,4,115.0,2,1125,2,318,20,12,2,2018-08-19,2022-09-12,4.65,4.4,1,0.4,1.0,0,1,0,1
2015-05-23,Lourinh e Atalaia,39.26611,-9.32975,Entire home/apt,6,120.0,3,1125,29,269,21,6,2,2018-08-22,2022-08-22,4.52,4.62,1,0.42,2.5,1,1,0,1
2017-05-29,Arroios,38.73369,-9.13224,Entire home/apt,2,74.0,2,28,2,114,56,20,2,2018-08-08,2022-09-02,4.55,4.77,21,1.12,1.0,0,1,1,0
2014-04-15,So Vicente,38.71374,-9.12418,Entire home/apt,2,80.0,3,60,2,46,58,16,2,2018-08-09,2022-09-03,4.69,4.91,23,1.16,1.0,0,0,0,0
2017-07-10,Arroios,38.722,-9.1379,Entire home/apt,3,96.0,2,1125,8,207,56,22,0,2018-08-21,2022-07-31,4.59,4.7,7,1.13,1.0,1,0,0,0
2018-07-02,Santo Antnio,38.72359,-9.1446,Entire home/apt,7,160.0,1,1125,4,273,13,7,1,2019-05-08,2022-08-19,5.0,4.92,5,0.32,2.0,1,1,0,1
2018-07-29,Arroios,38.7216,-9.13583,Private room,2,41.0,2,15,2,280,189,63,5,2018-08-30,2022-09-12,4.83,4.77,1,3.84,1.0,0,1,1,0
2018-07-16,Ericeira,38.97092,-9.40322,Private room,2,82.0,1,15,10,10,27,2,0,2019-07-18,2022-05-24,4.96,4.67,9,0.7,1.0,0,1,1,0
2017-09-02,So Vicente,38.71769,-9.12395,Entire home/apt,4,92.0,1,1125,3,321,154,34,7,2019-01-20,2022-09-10,4.78,4.59,1,3.46,1.5,0,1,1,0
2018-07-29,Misericrdia,38.71586,-9.14685,Entire home/apt,3,182.0,1,1125,19,354,36,20,1,2019-03-24,2022-08-21,4.81,4.97,2,0.85,1.0,0,1,0,1
2017-12-22,So Vicente,38.71955,-9.12725,Entire home/apt,6,119.0,2,1125,5,189,251,77,7,2018-08-10,2022-09-10,4.93,4.79,3,5.03,2.0,1,1,1,1
2018-07-29,Misericrdia,38.71515,-9.14661,Entire home/apt,3,183.0,1,1125,17,352,51,23,4,2019-01-02,2022-09-06,4.86,4.96,2,1.13,1.0,0,1,0,1
2018-07-24,Santa Maria Maior,38.71256,-9.12612,Entire home/apt,2,94.0,2,140,0,309,121,54,3,2018-08-02,2022-08-28,4.87,4.88,1,2.41,1.0,0,1,1,1
2014-10-21,"Enxara do Bispo, Gradil e Vila Franca do Rosrio",38.98187,-9.24328,Entire home/apt,4,73.0,1,1125,15,270,14,4,1,2018-08-22,2022-08-24,4.38,4.54,1,0.28,1.0,0,1,1,1
2018-07-24,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69251,-9.30527,Entire home/apt,7,130.0,3,1125,4,338,50,17,2,2018-08-13,2022-08-25,4.84,4.6,1,1.0,1.5,1,1,0,0
2016-07-15,Cascais e Estoril,38.69553,-9.42213,Entire home/apt,4,132.0,3,28,2,291,123,43,1,2018-08-11,2022-08-21,4.93,4.99,13,2.47,1.0,0,1,1,0
2018-07-24,Arroios,38.72501,-9.13708,Entire home/apt,4,127.0,4,1125,10,58,2,0,0,2018-11-10,2019-06-02,3.5,3.5,1,0.04,1.0,0,1,0,0
2014-03-17,Carcavelos e Parede,38.68494,-9.34653,Entire home/apt,4,69.0,3,1125,6,17,35,10,0,2018-09-04,2022-08-08,4.86,4.69,5,0.71,1.0,1,1,1,1
2018-07-17,Campo de Ourique,38.71531,-9.16846,Entire home/apt,4,77.0,3,1125,3,336,60,26,4,2018-09-06,2022-09-06,4.8,4.8,1,1.22,1.0,0,0,0,0
2016-02-14,Santa Maria Maior,38.71325,-9.1285,Entire home/apt,2,101.0,1,1125,1,53,3,3,0,2021-11-08,2022-06-23,5.0,4.67,6,0.29,1.0,0,1,1,0
2018-07-31,Misericrdia,38.71432,-9.15025,Entire home/apt,4,125.0,2,1125,1,320,50,36,3,2018-08-20,2022-09-08,4.52,4.76,2,1.01,1.0,0,1,0,0
2018-07-29,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7979,-9.38585,Entire home/apt,6,133.0,1,1125,7,104,216,76,3,2018-08-13,2022-09-05,4.79,4.94,4,4.34,2.0,0,1,0,1
2014-07-04,Avenidas Novas,38.73951,-9.14592,Private room,2,79.0,1,1125,19,354,21,18,3,2019-04-22,2022-09-13,4.33,4.81,46,0.51,2.0,0,1,1,1
2014-09-03,Campolide,38.72454,-9.16787,Entire home/apt,4,101.0,7,1125,0,261,22,9,0,2018-09-14,2022-08-01,5.0,4.59,11,0.45,1.0,0,1,0,0
2018-05-29,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.82175,-9.44032,Private room,4,46.0,2,15,12,347,27,0,0,2018-07-20,2020-06-22,4.78,4.59,13,0.53,2.5,0,0,0,0
2014-07-04,Avenidas Novas,38.7397,-9.14425,Hotel room,2,73.0,1,1125,20,355,5,5,0,2021-10-02,2022-07-31,4.4,4.6,46,0.43,2.0,0,1,1,1
2015-01-09,Santa Maria Maior,38.70824,-9.14193,Entire home/apt,4,150.0,3,1125,4,319,113,46,7,2018-08-28,2022-09-12,4.96,4.96,24,2.29,1.0,1,1,0,1
2016-05-14,Queluz e Belas,38.75754,-9.25532,Entire home/apt,4,88.0,1,1125,0,1,25,4,0,2018-08-08,2022-04-02,3.68,3.96,25,0.5,1.0,0,1,0,1
2014-07-04,Avenidas Novas,38.7396,-9.14406,Hotel room,2,80.0,1,1125,0,326,18,14,0,2019-09-24,2022-08-13,4.94,4.83,46,0.5,2.0,0,1,1,1
2014-01-12,Alcntara,38.70208,-9.18183,Entire home/apt,5,100.0,1,28,1,161,152,31,0,2018-08-09,2022-07-09,4.8,4.74,6,3.04,1.0,1,1,0,1
2018-07-15,Misericrdia,38.71491,-9.14397,Entire home/apt,2,54.0,2,1125,1,96,171,71,6,2018-07-24,2022-09-12,4.82,4.82,1,3.39,1.0,0,1,1,1
2018-07-22,Alvalade,38.75001,-9.15076,Entire home/apt,4,108.0,1,1125,1,306,65,37,4,2018-08-10,2022-08-24,4.83,4.68,4,1.3,1.0,0,0,0,0
2018-07-22,Alvalade,38.75001,-9.15076,Private room,4,90.0,1,1125,1,275,114,50,2,2018-08-11,2022-08-27,4.82,4.65,4,2.29,1.0,0,0,0,0
2014-07-04,Avenidas Novas,38.73974,-9.14366,Hotel room,2,86.0,1,1125,14,349,10,6,2,2019-04-21,2022-09-01,4.2,4.5,46,0.24,1.0,0,1,1,0
2018-07-16,Ericeira,38.97179,-9.40353,Private room,2,70.0,2,15,10,10,10,3,0,2018-08-19,2022-05-19,4.8,4.7,9,0.2,1.0,0,0,1,0
2016-04-21,Estrela,38.708,-9.15461,Entire home/apt,4,130.0,1,28,4,63,234,76,5,2018-08-29,2022-09-08,4.91,4.92,2,4.75,1.0,1,0,0,1
2014-01-12,Alcntara,38.70208,-9.18183,Entire home/apt,5,96.0,1,7,0,136,171,37,3,2018-08-11,2022-08-27,4.79,4.81,6,3.43,1.0,1,1,1,1
2018-07-17,Misericrdia,38.70819,-9.14535,Entire home/apt,5,75.0,3,1125,3,73,121,31,2,2018-07-31,2022-08-23,4.91,4.93,1,2.41,1.0,0,1,0,1
2016-01-11,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80327,-9.37706,Entire home/apt,8,130.0,2,125,8,202,30,11,0,2019-06-10,2022-07-31,4.83,4.8,2,0.76,1.5,0,1,1,1
2015-10-13,Penha de Frana,38.73396,-9.12827,Private room,2,37.0,3,1125,4,278,81,32,3,2018-09-22,2022-09-07,4.89,4.65,1,1.67,1.0,1,1,1,0
2018-07-22,Alvalade,38.75001,-9.15076,Private room,2,90.0,1,1125,1,294,39,14,3,2018-08-12,2022-08-27,4.74,4.36,4,0.78,1.0,0,0,0,0
2014-01-12,Alcntara,38.70208,-9.18183,Entire home/apt,6,106.0,1,7,0,243,225,69,5,2018-08-21,2022-08-24,4.93,4.82,6,4.54,2.5,1,1,0,1
2018-05-13,Carvoeira,38.933872,-9.41207,Entire home/apt,4,80.0,2,30,0,158,35,6,3,2018-08-04,2022-09-08,4.91,4.57,1,0.7,1.0,0,1,1,1
2014-04-15,Belm,38.69666,-9.21831,Entire home/apt,5,120.0,3,1125,1,1,41,17,2,2018-09-09,2022-08-27,4.78,4.8,23,0.84,2.0,1,1,0,1
2018-01-23,Olivais,38.76567,-9.1087,Entire home/apt,2,80.0,1,1125,7,62,174,87,5,2019-04-24,2022-09-09,4.89,4.72,2,4.21,1.0,0,1,0,1
2011-06-01,Estrela,38.70883,-9.16151,Private room,2,30.0,3,1125,4,195,127,42,3,2018-08-31,2022-09-05,4.72,4.76,1,2.58,1.0,0,1,0,1
2018-07-22,Alvalade,38.75001,-9.15076,Entire home/apt,5,108.0,1,1125,0,289,166,87,1,2018-08-06,2022-08-24,4.7,4.73,4,3.32,1.0,0,0,0,0
2014-05-11,Penha de Frana,38.73164,-9.12919,Entire home/apt,4,80.0,2,1125,4,289,24,4,0,2018-08-12,2022-03-28,4.5,4.54,3,0.48,1.0,1,1,1,1
2018-07-02,Santo Antnio,38.72493,-9.14463,Entire home/apt,7,162.0,2,1125,2,239,20,11,3,2018-11-05,2022-09-11,4.95,4.85,5,0.43,2.0,1,1,0,1
2015-06-07,Arroios,38.72267,-9.13346,Entire home/apt,4,85.0,2,360,0,49,67,9,3,2018-08-13,2022-09-08,4.87,4.87,5,1.35,1.0,0,1,1,1
2018-07-29,Colares,38.80134,-9.44231,Entire home/apt,3,90.0,3,30,5,208,90,19,1,2018-08-10,2022-09-10,4.88,4.88,1,1.8,1.0,0,1,1,0
2014-03-09,Santo Antnio,38.72628,-9.14754,Private room,2,22.0,5,70,0,0,11,4,1,2018-08-19,2022-08-28,4.45,4.91,14,0.22,2.0,0,0,0,0
2018-08-07,Alcabideche,38.73293,-9.36792,Entire home/apt,5,139.0,3,1125,0,267,20,4,1,2018-09-08,2022-08-20,4.8,4.6,1,0.41,2.0,0,1,0,1
2013-06-21,Estrela,38.70835,-9.15547,Entire home/apt,2,97.0,2,28,3,153,130,34,1,2018-09-06,2022-09-10,4.87,4.92,2,2.65,1.0,0,1,1,1
2016-05-18,Arroios,38.72894,-9.14141,Entire home/apt,4,99.0,3,1125,5,271,95,17,1,2018-08-14,2022-08-31,4.88,4.66,9,1.91,2.0,0,1,1,0
2018-02-07,Massam e Monte Abrao,38.75935,-9.26845,Entire home/apt,4,60.0,4,1125,19,354,16,9,2,2019-04-21,2022-09-10,4.13,4.2,1,0.39,1.0,0,1,0,0
2017-10-11,Avenidas Novas,38.74335,-9.14885,Entire home/apt,4,80.0,2,1125,0,75,1,0,0,2018-10-01,2018-10-01,3.0,5.0,5,0.02,1.0,0,1,0,0
2016-07-26,Santo Antnio,38.72434,-9.1433,Private room,2,41.0,3,30,0,225,25,0,0,2018-08-24,2019-09-30,4.6,4.64,3,0.51,1.0,0,1,1,0
2018-02-19,A dos Cunhados e Maceira,39.14085,-9.37279,Entire home/apt,4,55.0,1,1125,0,0,29,2,0,2018-09-09,2021-09-27,4.86,4.86,1,0.59,1.0,0,1,1,0
2016-02-29,Carcavelos e Parede,38.69325,-9.35403,Entire home/apt,4,100.0,5,1125,15,161,28,10,1,2018-10-08,2022-08-22,4.57,4.68,10,0.58,1.0,0,1,0,0
2015-01-10,Venda do Pinheiro e Santo Estvo das Gals,38.93228,-9.22398,Private room,5,46.0,2,1125,2,5,44,19,4,2018-08-13,2022-09-09,4.93,4.77,1,0.88,1.0,0,0,0,0
2018-08-01,Arroios,38.72503,-9.13709,Entire home/apt,4,123.0,4,1125,15,63,12,2,1,2018-08-16,2022-08-16,4.42,4.08,1,0.24,1.0,0,1,0,0
2017-04-15,Penha de Frana,38.7316,-9.1298,Private room,2,36.0,3,1125,5,47,71,21,6,2018-08-10,2022-09-09,4.69,4.73,2,1.42,1.5,0,0,1,1
2017-08-01,Misericrdia,38.70956,-9.14749,Entire home/apt,4,123.0,1,1125,7,324,34,15,0,2018-08-13,2022-08-07,4.18,4.79,35,0.68,1.0,1,1,0,0
2017-08-01,Misericrdia,38.70907,-9.14727,Entire home/apt,4,117.0,1,1125,4,309,39,8,0,2018-09-23,2022-06-29,4.13,4.87,35,0.81,1.0,1,1,0,0
2017-08-01,Misericrdia,38.70914,-9.14793,Entire home/apt,4,129.0,1,1125,4,321,4,3,0,2018-09-10,2022-06-30,3.5,4.25,35,0.08,1.0,1,1,0,0
2011-08-06,Cascais e Estoril,38.69985,-9.42668,Entire home/apt,6,115.0,2,1125,1,248,82,34,6,2018-08-25,2022-09-13,4.88,4.7,3,1.66,1.0,0,1,1,1
2018-08-01,Santa Maria Maior,38.71426,-9.13106,Entire home/apt,5,150.0,2,29,0,0,17,0,0,2018-09-26,2020-10-16,4.82,4.71,5,0.35,2.0,1,1,0,0
2014-07-29,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70149,-9.23194,Entire home/apt,4,60.0,2,1125,0,0,43,12,4,2018-08-12,2022-09-04,4.67,4.71,1,0.86,1.0,0,1,1,0
2013-03-23,So Vicente,38.71572,-9.13062,Private room,4,79.0,2,30,0,225,2,0,0,2018-08-23,2018-08-25,5.0,5.0,1,0.04,1.0,0,0,0,1
2018-05-02,Avenidas Novas,38.73185,-9.15108,Entire home/apt,5,100.0,3,30,7,102,13,2,1,2018-09-25,2022-09-11,4.77,4.92,3,0.27,1.0,0,1,0,0
2016-01-22,Arroios,38.73444,-9.141,Entire home/apt,2,80.0,4,14,3,4,40,13,1,2018-09-03,2022-08-29,4.88,4.85,3,0.81,1.0,1,1,0,0
2012-03-03,Carcavelos e Parede,38.69009,-9.35815,Private room,2,45.0,4,1125,15,165,44,11,3,2018-08-26,2022-09-02,4.89,4.93,3,0.89,1.0,0,0,1,1
2016-10-13,Cascais e Estoril,38.69743,-9.42497,Entire home/apt,2,163.0,3,30,0,0,22,0,0,2018-09-04,2019-09-30,4.91,5.0,22,0.45,2.0,0,1,0,1
2016-07-22,So Vicente,38.71534,-9.13085,Private room,2,141.0,1,365,17,182,3,0,0,2019-02-08,2020-09-21,5.0,5.0,6,0.07,1.0,0,1,1,0
2015-06-02,Santa Maria Maior,38.71838,-9.13481,Entire home/apt,2,153.0,1,1125,2,38,18,7,0,2018-09-10,2022-07-05,4.44,4.67,41,0.37,1.0,0,1,0,0
